id,name,is_Male,is_Female
788,Robin Williams,1,0
380,Dustin Hoffman,1,0
13223,Clint Eastwood,1,0
10523,Josh Brolin,1,0
8681,Liam Neeson,1,0
239571,Michelle Monaghan,0,1
619,Whitney Houston,0,1
424,Liam Neeson,1,0
50014,Emma Stone,0,1
162903,Benedict Cumberbatch,1,0
11024,Freddie Prinze Jr.,1,0
208763,Jason Flemyng,1,0
6466,Robert Englund,1,0
254024,Kate Beckinsale,0,1
12589,Debi Derryberry,0,1
7191,Lizzy Caplan,0,1
1497,Paige Turco,0,1
117,Kevin Costner,1,0
6977,Tommy Lee Jones,1,0
168530,Ice Cube,1,0
634,Renée Zellweger,0,1
392,Juliette Binoche,0,1
10327,Reese Witherspoon,0,1
88042,Billy Crystal,1,0
41630,Natalie Portman,0,1
11969,Kurt Russell,1,0
2085,Jet Li,1,0
794,Gregory Peck,1,0
9286,Mary Elizabeth Winstead,0,1
77877,Zac Efron,1,0
1265,Josh Hutcherson,1,0
866,Johnny Depp,1,0
175555,Tyler Perry,1,0
75174,Liam Neeson,1,0
11096,Robert De Niro,1,0
8699,Will Ferrell,1,0
769,Robert De Niro,1,0
10923,Frankie Muniz,1,0
11283,Emma Thompson,0,1
111,Al Pacino,1,0
11676,Tim Robbins,1,0
746,John Lone,1,0
77866,Mark Wahlberg,1,0
9416,Chris Tucker,1,0
7345,Daniel Day-Lewis,1,0
14317,Lacey Chabert,0,1
20694,E.G. Daily,0,1
12277,Eddie Griffin,1,0
9779,Amber Tamblyn,0,1
2140,Jet Li,1,0
12620,Anna Faris,0,1
14177,Queen Latifah,0,1
198185,Jon Hamm,1,0
227156,Jeff Bridges,1,0
10735,Amanda Bynes,0,1
11351,Ray Wise,1,0
10030,Dane Cook,1,0
10623,Jet Li,1,0
590,Nicole Kidman,0,1
9655,Amanda Bynes,0,1
1268,Rowan Atkinson,1,0
11237,Johnny Messner,1,0
190955,Clive Owen,1,0
5123,Freddie Highmore,1,0
4518,Cate Blanchett,0,1
11932,Ed Gale,1,0
11165,Martin Balsam,1,0
6116,Victoria Beckham,0,1
57431,Sam Rockwell,1,0
21724,Shoshana Bush,0,1
278,Tim Robbins,1,0
9290,Paul Hogan,1,0
11543,Woody Harrelson,1,0
284536,Mark Wahlberg,1,0
152737,Meryl Streep,0,1
13374,Michelle Trachtenberg,0,1
8976,Ashton Kutcher,1,0
319888,Taron Egerton,1,0
9469,Denzel Washington,1,0
1909,Johnny Depp,1,0
22971,Amanda Seyfried,0,1
34813,Jeffrey Dean Morgan,1,0
46261,Katie Holmes,0,1
10431,Jet Li,1,0
8051,Adam Sandler,1,0
9352,Scott Mechlowicz,1,0
10167,Steven Seagal,1,0
18147,Lewis Black,1,0
17170,Michael J. Fox,1,0
18975,Martin Landau,1,0
15487,Shia LaBeouf,1,0
22825,Cameron Diaz,0,1
11152,Shawn Ashmore,1,0
1831,Madonna,0,1
43931,Max Thieriot,1,0
10591,Emile Hirsch,1,0
10861,Jean-Claude Van Damme,1,0
12770,Jason Lee,1,0
276907,Tom Hardy,1,0
10074,Andy Samberg,1,0
65055,Sara Paxton,0,1
10397,Emily Watson,0,0
200505,Kevin Costner,1,0
11954,Steve Railsback,0,0
60309,Evan Rachel Wood,0,1
9787,Emile Hirsch,1,0
293646,Antonio Banderas,1,0
6978,Kurt Russell,1,0
133698,Diane Kruger,0,1
59440,Tom Hardy,1,0
1770,Liam Neeson,1,0
10655,Jeff Daniels,1,0
8988,Ryan Phillippe,1,0
15992,Katie Holmes,0,1
17707,Claire Danes,0,1
77883,Jeffrey Dean Morgan,1,0
40001,Shirley MacLaine,0,1
64639,James Marsden,1,0
9903,Richard Gere,1,0
21338,Brian Bosworth,1,0
20766,Viggo Mortensen,1,0
24264,Tanya Roberts,0,1
19803,Nick Cannon,1,0
20309,Chris Klein,1,0
9912,Anthony Hopkins,1,0
9067,Lori Petty,0,1
27360,Anthony Anderson,1,0
8338,Julianne Moore,0,1
168705,Kristanna Loken,0,1
72113,Kate Winslet,0,1
9729,Kevin Bacon,1,0
94352,Erica Linz,0,1
22256,Billy Crudup,1,0
12404,Zac Efron,1,0
152742,Geoffrey Rush,1,0
11699,Nicolas Cage,1,0
49953,Yuri Lowenthal,1,0
48034,François Cluzet,0,0
39845,Helen Mirren,0,1
25353,Jérôme Deschamps,0,0
36696,Anna Bolshova,0,0
109091,Michael Fassbender,1,0
38543,James Purefoy,1,0
33157,Rod Steiger,1,0
290864,Donnie Yen,1,0
242166,Cam Gigandet,1,0
859,Glenn Close,0,1
83770,Garrett Hedlund,1,0
168,William Shatner,1,0
1246,Sylvester Stallone,1,0
4233,David Arquette,1,0
174751,Natalie Portman,0,1
184098,Adam Brody,1,0
2069,Bruce Willis,1,0
1788,Kevin Bacon,1,0
11635,Luke Wilson,1,0
177,Jeff Bridges,1,0
3600,Jennifer Love Hewitt,0,1
2621,David Duchovny,1,0
10358,Seth Rogen,1,0
10480,Renée Zellweger,0,1
10313,George Clooney,1,0
18828,Orlando Jones,1,0
3558,Winona Ryder,0,1
13476,Josh Duhamel,1,0
10208,Steve Whitmire,1,0
24961,Diana Ross,0,1
20697,David Arquette,1,0
20761,Antonio Banderas,1,0
70868,Sarah Jessica Parker,0,1
43593,Elisabeth Shue,0,1
6478,Kevin Spacey,1,0
40688,Paul Walker,1,0
26672,Vincent Price,1,0
45881,Gabriel Byrne,1,0
41283,Dwayne Johnson,1,0
4935,Takuya Kimura,1,0
19908,Jesse Eisenberg,1,0
10663,Adam Sandler,1,0
1891,Mark Hamill,1,0
9737,Will Smith,1,0
37137,Leslie Nielsen,1,0
9532,Devon Sawa,1,0
10316,Ryan Gosling,1,0
2787,Vin Diesel,1,0
12658,Ashley Judd,0,1
152601,Joaquin Phoenix,1,0
10866,Steve Zahn,1,0
227707,Aneurin Barnard,1,0
21349,Susan Sarandon,0,1
19150,Richard Dreyfuss,1,0
70435,Gina Carano,0,1
580,Lorraine Gary,0,1
9819,Diane Keaton,0,1
13579,Ice Cube,1,0
20024,Ralph Fiennes,1,0
2453,Mickey Rourke,1,0
6973,Tommy Lee Jones,1,0
11156,Audrey Tautou,0,1
354110,Demi Moore,0,1
22215,Michelle Pfeiffer,0,1
11632,Reese Witherspoon,0,1
30596,Donnie Yen,1,0
3021,John Cusack,1,0
957,Mel Brooks,1,0
256917,Russell Crowe,1,0
251,Patrick Swayze,1,0
544,Cameron Diaz,0,1
11395,Tim Allen,1,0
14635,Dennis Quaid,1,0
13680,Dwayne Johnson,1,0
688,Meryl Streep,0,1
11090,Rob Schneider,1,0
783,Ben Kingsley,1,0
228194,Helen Mirren,0,1
1642,Sandra Bullock,0,1
10950,Sean Penn,1,0
235260,Roma Downey,0,1
277,Kate Beckinsale,0,1
8999,Clive Owen,1,0
11323,Matt Damon,1,0
10445,Anthony Hopkins,1,0
11453,Rob Schneider,1,0
146239,Vince Vaughn,1,0
205588,Ewan McGregor,1,0
10878,Jason Biggs,1,0
82650,Zachary Gordon,1,0
10279,John Leguizamo,1,0
2294,Kevin Smith,1,0
2176,Leelee Sobieski,0,1
270487,Josh Brolin,1,0
19366,Rachael Leigh Cook,0,1
204082,Jason Statham,1,0
24100,Richard E. Grant,1,0
1599,Jason Schwartzman,1,0
5550,Robert John Burke,1,0
30379,Michael York,1,0
42586,Julie Andrews,0,1
17709,Brendan Fraser,1,0
287948,Ed Skrein,1,0
7548,Johnny Depp,1,0
9075,Carice van Houten,0,1
11661,Diane Kruger,0,1
109513,Kristen Bell,0,1
12085,Diane Keaton,0,1
204922,Nicole Kidman,0,1
38985,Roy Scheider,1,0
44113,Frances Conroy,0,1
21494,Romain Duris,1,0
164457,Christian Bale,1,0
4566,George Clooney,1,0
17795,Jack Lemmon,1,0
1073,Jeff Bridges,1,0
153158,Juan José Campanella,1,0
81836,Ellen Page,0,1
10724,Clint Eastwood,1,0
9473,Trey Parker,1,0
2196,Matthew Macfadyen,1,0
1499,Paige Turco,0,1
20857,Keanu Reeves,1,0
82693,Bradley Cooper,1,0
1646,Hilary Swank,0,1
44944,Kimberly Elise,0,1
4108,Jason Statham,1,0
8456,Sean Faris,1,0
7341,Emily Bergl,0,1
19255,John Krasinski,1,0
10187,Kevin Costner,1,0
31005,Jake Gyllenhaal,1,0
49517,John Hurt,1,0
44857,Elisabeth Shue,0,1
50780,Jodie Foster,0,1
16363,Burt Reynolds,1,0
1946,Jennifer Jason Leigh,0,1
85,Harrison Ford,1,0
772,Macaulay Culkin,1,0
840,Richard Dreyfuss,1,0
9682,Kristen Bell,0,1
96,Eddie Murphy,1,0
10678,Steve Martin,1,0
274,Jodie Foster,0,1
8872,Mike Myers,1,0
16290,Johnny Knoxville,1,0
579,Roy Scheider,1,0
14405,Drew Barrymore,0,1
138843,Patrick Wilson,1,0
11637,Ice Cube,1,0
226486,Melissa McCarthy,0,1
1584,Jack Black,1,0
9312,Christopher Lambert,1,0
12153,Shawn Wayans,1,0
65057,George Clooney,1,0
8326,Sigourney Weaver,0,1
35690,Miley Cyrus,0,1
76203,Chiwetel Ejiofor,1,0
13497,Nick Cannon,1,0
35688,Tyler Perry,1,0
162,Johnny Depp,1,0
296096,Emilia Clarke,0,1
103370,Tyler Perry,1,0
1051,Gene Hackman,1,0
376659,Mila Kunis,0,1
10073,Alyson Hannigan,0,1
16690,Harriet Owen,0,1
273895,David Oyelowo,1,0
14873,John Goodman,1,0
8968,Emily Deschanel,0,1
9963,Sandra Bullock,0,1
15655,Jim Cummings,1,0
21208,Vera Farmiga,0,1
272878,Thomas Haden Church,1,0
9760,Kal Penn,1,0
314365,Mark Ruffalo,1,0
13279,Samuel L. Jackson,1,0
1975,Sarah Michelle Gellar,0,1
33644,Angela Bassett,0,1
1649,Keanu Reeves,1,0
9895,Robin Williams,1,0
9570,Maximilian Schell,1,0
27579,George Clooney,1,0
16052,Jennifer Lopez,0,1
40264,Chris Riggi,1,0
1164,Brad Pitt,1,0
239678,Jason Bateman,1,0
14359,Meryl Streep,0,1
3989,Trey Parker,1,0
76617,Alexandra Daddario,0,1
1710,Sigourney Weaver,0,1
4258,Simon Rex,1,0
20391,Lee Marvin,1,0
10139,Sean Penn,1,0
335778,Tom Felton,1,0
9645,Gabriel Byrne,1,0
55465,Neil Patrick Harris,1,0
617,Matt Dillon,1,0
19904,Dylan Walsh,1,0
48289,Helen Mirren,0,1
243,John Cusack,1,0
6933,Shannyn Sossamon,0,1
17182,Sally Field,0,1
8848,Jason Statham,1,0
38,Jim Carrey,1,0
38303,Kristen Bell,0,1
1266,Keanu Reeves,1,0
107985,Simon Pegg,1,0
14043,Emma Roberts,0,1
19901,Ethan Hawke,1,0
34016,Alice Eve,0,1
59860,Selena Gomez,0,1
10069,Jon Foster,1,0
9588,Tom Selleck,1,0
12819,Hayden Panettiere,0,1
9954,Steven Strait,1,0
10115,Jeff Bridges,1,0
25132,Jimmy Bennett,1,0
577,Nicole Kidman,0,1
328387,Emma Roberts,0,1
12690,Viggo Mortensen,1,0
9945,James Woods,1,0
539,Anthony Perkins,1,0
13596,Dane Cook,1,0
226857,Alex Pettyfer,1,0
13159,Jane Fonda,0,1
47941,Chevy Chase,1,0
526,Matthew Broderick,1,0
22796,Jim Carrey,1,0
2355,Adam Sandler,1,0
5915,Emile Hirsch,1,0
9842,Billy Bob Thornton,1,0
61012,Adelaide Clemens,0,1
755,George Clooney,1,0
13682,Jim Cummings,1,0
9089,Holly Hunter,0,1
9470,Stephen Chow,1,0
18357,Haley Joel Osment,1,0
7979,Khalid Abdalla,1,0
470,Sean Penn,1,0
15644,Cole Hauser,1,0
9582,Jason Lee,1,0
10642,Jason Biggs,1,0
22074,Michael Moore,1,0
2428,Max von Sydow,1,0
290751,Chiwetel Ejiofor,1,0
13805,Matt Lanter,1,0
4597,Columbus Short,1,0
9414,Bill Murray,1,0
63492,Chris Evans,1,0
81796,Guy Pearce,1,0
10710,Ben Stiller,1,0
15092,Jason Statham,1,0
11382,John Cusack,1,0
15005,Tiffany Dupont,0,1
8198,Michael Caine,1,0
6963,Nicolas Cage,1,0
15070,Wesley Snipes,1,0
12797,Ricky Gervais,1,0
17134,John Cena,1,0
41402,Kodi Smit-McPhee,1,0
18885,Victor Wong,1,0
4953,Jack Black,1,0
10773,Judi Dench,0,1
146198,Casey Affleck,1,0
2639,Woody Allen,1,0
10563,Matthew Perry,1,0
295964,Bradley Cooper,1,0
5971,Robert De Niro,1,0
9716,Drew Barrymore,0,1
11835,Kevin Bacon,1,0
26171,Robert De Niro,1,0
31117,Jon Voight,1,0
9074,Samuel L. Jackson,1,0
14396,Cedric the Entertainer,1,0
15673,Nia Vardalos,0,1
42618,Shirley MacLaine,0,1
171274,Joaquin Phoenix,1,0
24432,Daniel Tay,0,0
109417,Josh Holloway,1,0
13948,Kevin Farley,1,0
106747,Danny Trejo,1,0
10929,Crispin Glover,1,0
14220,Steve Zahn,1,0
46435,Allan Corduner,1,0
256962,Jakob Salvati,0,0
48231,Keira Knightley,0,1
3509,Keanu Reeves,1,0
82684,Gerard Butler,1,0
12142,Christian Slater,1,0
23367,Vanessa Hudgens,0,1
10740,Nicole Kidman,0,1
241239,Oscar Isaac,1,0
14582,Paul Gross,1,0
14914,Aaron Abrams,1,0
3902,Cate Blanchett,0,1
77948,Henry Cavill,1,0
21755,Rachel Weisz,0,1
4960,Philip Seymour Hoffman,1,0
128,Yōji Matsuda,0,0
14652,Grégori Derangère,1,0
40932,Alex Briley,0,0
16608,Guy Pearce,1,0
334531,Aaron Eckhart,1,0
32316,Lisa Kudrow,0,1
7299,Christian Bale,1,0
13405,Jonathan Rhys Meyers,1,0
19457,Mark Wahlberg,1,0
112937,Christopher Lloyd,1,0
314385,Angelina Jolie,0,1
8953,Anne Suzuki,0,1
29078,Gerard Butler,1,0
46503,Kirsten Dunst,0,1
10448,Jason Scott Lee,1,0
13688,Stephen Chow,1,0
10353,Christian Clavier,1,0
43935,Brandon Routh,1,0
11458,Al Pacino,1,0
44638,Helen Mirren,0,1
241257,Ethan Hawke,1,0
14538,Sammo Hung,1,0
13250,Pierce Brosnan,1,0
133931,Jeremy Suarez,1,0
280871,Abhinay Vaddi,0,0
239897,Melissa Leo,0,1
184341,Robert De Niro,1,0
334074,Pierce Brosnan,1,0
199373,Nicolas Cage,1,0
14202,Edward Norton,1,0
6968,Martina Gedeck,0,1
581,Kevin Costner,1,0
52449,Cameron Diaz,0,1
12150,Al Pacino,1,0
11247,Hilary Duff,0,1
4232,David Arquette,1,0
9378,Tony Shalhoub,1,0
694,Jack Nicholson,1,0
105,Michael J. Fox,1,0
11377,Geoffrey Rush,1,0
26367,Tyler Perry,1,0
385383,Erin O'Brien,0,1
41210,Jason Bateman,1,0
12090,Ashton Kutcher,1,0
62630,Dominic Cooper,1,0
16110,Alec Baldwin,1,0
29427,Timothy Olyphant,1,0
129,Rumi Hiiragi,0,0
244114,Andy Lau,1,0
2669,Mel Gibson,1,0
203833,Geoffrey Rush,1,0
13523,Josh Zuckerman,1,0
25195,Amy Adams,0,1
17277,Sophia Loren,0,1
50725,Topher Grace,1,0
82631,Viola Davis,0,1
73191,Darci Kistler,0,0
22479,Jennifer Jason Leigh,0,1
340611,Logan Lerman,1,0
10065,Ryan Reynolds,1,0
2757,Nicolas Cage,1,0
11683,Simon Baker,1,0
244339,Lau Ching-Wan,1,0
1878,Johnny Depp,1,0
23082,Ricky Gervais,1,0
195589,Seth Rogen,1,0
854,Jim Carrey,1,0
2280,Tom Hanks,1,0
496,Sacha Baron Cohen,1,0
8835,Reese Witherspoon,0,1
157,William Shatner,1,0
8643,Laura Linney,0,1
10402,Rob Schneider,1,0
218043,Nicolas Cage,1,0
9043,Claire Danes,0,1
21301,Ice Cube,1,0
10147,Billy Bob Thornton,1,0
816,Mike Myers,1,0
302688,John Corbett,1,0
60307,Zachary Gordon,1,0
106,Arnold Schwarzenegger,1,0
279,F. Murray Abraham,1,0
8617,Brittany Snow,0,1
10625,Lindsay Lohan,0,1
10934,Diane Lane,0,1
5279,Helen Mirren,0,1
10013,Kathleen Turner,0,1
194662,Michael Keaton,1,0
160588,Cate Blanchett,0,1
9829,J.J. Johnson,1,0
10028,Jessica Alba,0,1
10535,Leslie Nielsen,1,0
790,Adrienne Barbeau,0,1
43959,AnnaSophia Robb,0,1
10364,Alan Arkin,1,0
16991,Seth Rogen,1,0
9610,Arnold Schwarzenegger,1,0
1578,Robert De Niro,1,0
25643,Aaron Eckhart,1,0
11904,Nicholas Rowe,1,0
28665,Kay Panabaker,0,1
44115,James Franco,1,0
10569,Woody Allen,1,0
10560,Amanda Schull,0,1
333348,Steve Martin,1,0
20483,Kristen Stewart,0,1
11457,Kevin Kline,1,0
321697,Michael Fassbender,1,0
19840,Hayden Panettiere,0,1
22327,Michael Cera,1,0
38665,Christopher Lloyd,1,0
2575,Pierce Brosnan,1,0
11644,John Travolta,1,0
146227,Ethan Hawke,1,0
68924,Kevin Kline,1,0
253235,Michael Douglas,1,0
22102,Shelley Long,0,1
18701,Michael Gambon,1,0
10068,Mickey Rourke,1,0
848,Peter MacNicol,1,0
36811,James McAvoy,1,0
522,Johnny Depp,1,0
130150,Josh Brolin,1,0
12246,Tadanobu Asano,1,0
13809,Mark Strong,1,0
27380,Barry Bostwick,1,0
10549,Kenneth Branagh,1,0
33870,Chi Cao,1,0
245703,Michael Shannon,1,0
10739,Woody Allen,1,0
127560,Jeremy Irvine,1,0
37903,Ursina Lardi,0,1
396152,Emily Roya O'Brien,0,0
10017,Charlie Sheen,1,0
11468,Val Kilmer,1,0
193613,Dane DeHaan,1,0
17436,Billy Bob Thornton,1,0
43434,Edgar Ramírez,1,0
31166,Josh Hartnett,1,0
69848,Tom Berenger,1,0
8408,Lori Cardille,0,0
332411,John Travolta,1,0
9389,Daniel Craig,1,0
9626,Arnold Schwarzenegger,1,0
75638,Sigourney Weaver,0,1
8363,Jonah Hill,1,0
15670,Tyler Perry,1,0
290555,Jason Momoa,1,0
8328,Briana Evigan,0,1
10982,Anne Hathaway,0,1
205,Don Cheadle,1,0
1620,Timothy Olyphant,1,0
175541,Forest Whitaker,1,0
241254,Bruce Willis,1,0
31932,Matt Dillon,1,0
1933,Nicole Kidman,0,1
679,Sigourney Weaver,0,1
11113,Audrey Hepburn,0,0
3597,Jennifer Love Hewitt,0,1
193893,Jake Johnson,1,0
9675,Paul Giamatti,1,0
9988,Erik Stolhanske,1,0
948,Donald Pleasence,1,0
21765,Molly Shannon,0,1
146304,Terrence Howard,1,0
7516,Ryan Reynolds,1,0
41439,Tobin Bell,1,0
2752,Josh Hartnett,1,0
9429,Will Ferrell,1,0
38117,Alex Pettyfer,1,0
9792,Aaron Stanford,1,0
13778,David Spade,1,0
228203,Kevin Costner,1,0
41382,Shad Moss,0,0
13960,T.I.,0,0
114150,Anna Kendrick,0,1
26602,Freddie Prinze Jr.,1,0
10223,Bill Paxton,1,0
16028,Laura Regan,0,1
15639,Larry the Cable Guy,1,0
16112,Kevin Clash,1,0
26390,Richard Gere,1,0
27759,Charlton Heston,1,0
109428,Jane Levy,0,1
23049,Nia Vardalos,0,1
9310,Hugh Grant,1,0
11411,Christopher Reeve,1,0
16988,Rutina Wesley,0,1
7304,Paul Walker,1,0
24747,Jim Caviezel,1,0
58048,Madonna,0,1
1491,Edward Norton,1,0
2989,Tippi Hedren,0,1
10629,Cate Blanchett,0,1
255343,Benicio del Toro,1,0
4723,Dwayne Johnson,1,0
10800,Vincent Lindon,1,0
25763,Jan-Michael Vincent,1,0
79694,Ashley Greene,0,1
4032,Anna Chlumsky,0,1
18615,Nicole Kidman,0,1
10673,Charlie Sheen,1,0
4584,Kate Winslet,0,1
2977,Anne Hathaway,0,1
10760,Amanda Bynes,0,1
11093,Jennifer Connelly,0,1
207,Robin Williams,1,0
8467,Jim Carrey,1,0
639,Meg Ryan,0,1
24226,Paul Newman,1,0
9285,Breckin Meyer,1,0
14709,James Van Der Beek,1,0
74643,Jean Dujardin,1,0
13788,Odette Annable,0,1
83666,Bruce Willis,1,0
10781,Jordana Brewster,0,1
318850,Adam Greaves-Neal,0,0
13908,Dana Carvey,1,0
1417,Ivana Baquero,0,1
39180,Michael Clarke Duncan,1,0
16161,Tyrese Gibson,1,0
49950,Minka Kelly,0,1
10956,David Spade,1,0
9594,Jean-Claude Van Damme,1,0
4638,Simon Pegg,1,0
13972,Cloris Leachman,0,1
5038,Scarlett Johansson,0,1
13491,Joakim Nätterqvist,0,0
10571,Freddie Prinze Jr.,1,0
10994,Alison Lohman,0,1
19994,Megan Fox,0,1
25166,Danny DeVito,1,0
30890,Woody Allen,1,0
23169,Robert Pattinson,1,0
17403,Mandy Moore,0,1
12120,Dan Aykroyd,1,0
9800,Tom Hanks,1,0
1090,Craig Bierko,1,0
18475,Ja Rule,1,0
40160,Sean Connery,1,0
18074,Gwyneth Paltrow,0,1
9689,Woody Allen,1,0
9781,Giuseppe Andrews,1,0
8009,Christopher Lambert,1,0
3877,Halle Berry,0,1
8854,Shaquille O'Neal,1,0
152599,Marion Cotillard,0,1
18840,Ralph Fiennes,1,0
68727,James McAvoy,1,0
12657,Tom Arnold,1,0
8265,Kad Merad,1,0
12410,Viggo Mortensen,1,0
34647,Nathaniel Brown,1,0
73935,Alicia Silverstone,0,0
28178,Richard Gere,1,0
185567,Orlando Bloom,1,0
264656,Hilary Swank,0,1
35696,"Miguel A. Núñez, Jr.",1,0
16351,Simon Abkarian,1,0
38717,Jim Caviezel,1,0
18777,Ray Liotta,1,0
2110,Jean Reno,1,0
9035,Nathan Fillion,1,0
90,Eddie Murphy,1,0
771,Macaulay Culkin,1,0
12154,Tom Selleck,1,0
9576,Dustin Hoffman,1,0
744,Tom Cruise,1,0
146,Chow Yun-fat,1,0
14,Kevin Spacey,1,0
45269,Colin Firth,1,0
9493,Arnold Schwarzenegger,1,0
22556,William Hurt,1,0
873,Whoopi Goldberg,0,1
33196,Park Joong-hoon,1,0
205596,Benedict Cumberbatch,1,0
10765,Goldie Hawn,0,1
16769,Sissy Spacek,0,1
33217,Zachary Gordon,1,0
132232,Jessica Chastain,0,1
11153,Chevy Chase,1,0
208134,Johnny Knoxville,1,0
1165,Helen Mirren,0,1
4011,Geena Davis,0,1
17202,Tyler Perry,1,0
9587,Winona Ryder,0,1
65086,Daniel Radcliffe,1,0
10053,Camilla Belle,0,1
11870,Frankie Muniz,1,0
11778,Robert De Niro,1,0
586,Dustin Hoffman,1,0
18736,Hilary Duff,0,1
134411,Dwayne Johnson,1,0
287903,Adam Scott,1,0
9276,Jordana Brewster,0,1
15765,Angela Bassett,0,1
2142,Sylvester Stallone,1,0
11397,Chyler Leigh,0,1
77016,Jake Gyllenhaal,1,0
11478,Joshua Jackson,1,0
266856,Eddie Redmayne,1,0
13411,Jamie Kennedy,0,0
10564,Natalie Portman,0,1
947,Peter O'Toole,1,0
24150,Scout Taylor-Compton,0,1
228970,Reese Witherspoon,0,1
18405,Garret Dillahunt,0,0
6961,Debra Messing,0,1
11442,Jamie Lee Curtis,0,1
2493,Cary Elwes,1,0
14047,Denzel Washington,1,0
64690,Ryan Gosling,1,0
11132,Lindsay Lohan,0,1
17127,Jennifer Aniston,0,1
1562,Imogen Poots,0,1
232679,Jim Caviezel,1,0
17880,Jeff Daniels,1,0
14736,"Chris Warren, Jr.",1,0
9434,John Cusack,1,0
23706,Sandra Bullock,0,1
11531,Kim Director,0,1
9100,Robin Tunney,0,1
116,Jonathan Rhys Meyers,1,0
38843,Joey King,0,1
1245,Anthony Hopkins,1,0
4995,Mark Wahlberg,1,0
10413,Jean-Claude Van Damme,1,0
14012,Tim McGraw,1,0
9793,Michael Bailey Smith,1,0
12212,Jennifer Morrison,0,1
13768,Alexis Bledel,0,1
8975,John Cena,1,0
342521,Jordan Peele,1,0
45272,Gwyneth Paltrow,0,1
9424,James Marsden,1,0
97367,Ryan Gosling,1,0
254904,Pierce Brosnan,1,0
18681,Ewan McGregor,1,0
12162,Jeremy Renner,1,0
11495,David Keith,1,0
64689,Brad Pitt,1,0
157849,Philip Seymour Hoffman,1,0
13166,Tom Green,1,0
15511,Phil Vischer,1,0
37003,Bono,1,0
12211,Christopher Lambert,1,0
13816,André Benjamin,1,0
51828,Anne Hathaway,0,1
22798,Ellen Page,0,1
7501,Barry Pepper,1,0
10743,Edward Burns,1,0
37718,Albert Brooks,1,0
15237,Kevin Kline,1,0
9686,Woody Allen,1,0
97430,Russell Crowe,1,0
12257,Drew Barrymore,0,1
13539,Leelee Sobieski,0,1
68,Jonathan Pryce,1,0
14024,Hilary Duff,0,1
115,Jeff Bridges,1,0
7874,Samuel L. Jackson,1,0
4911,Kurt Russell,1,0
1988,Angelina Jolie,0,1
16222,Jodi Lyn O'Keefe,0,1
9557,Cuba Gooding Jr.,1,0
9026,Rupert Everett,1,0
57943,Campbell Scott,1,0
18276,Luke Wilson,1,0
8321,Colin Farrell,1,0
72359,Craig Robinson,1,0
10186,Rainn Wilson,1,0
25704,Alexis Bledel,0,1
133694,Matt Damon,1,0
19265,Larry David,1,0
36047,Susan Ward,0,1
8053,Tommy Lee Jones,1,0
2290,Robin Williams,1,0
5236,Robert Downey Jr.,1,0
6552,Devon Sawa,1,0
1018,Naomi Watts,0,1
10075,Agnes Bruckner,0,1
38031,Gemma Jones,0,1
42188,Carey Mulligan,0,1
112430,Chris O'Donnell,1,0
6687,Woody Harrelson,1,0
13853,Daryl Hannah,0,1
31306,Melanie Griffith,0,1
8461,Naomi Watts,0,1
331592,Thomas Stroppel,1,0
47692,Bob Hoskins,1,0
19,Brigitte Helm,0,1
10045,David Belle,1,0
400,Andy García,1,0
253450,Shu Qi,0,1
9104,Joaquin Phoenix,1,0
11190,Vladimir Garin,1,0
16353,Tony Jaa,1,0
23759,Michael Fassbender,1,0
24206,Dolph Lundgren,1,0
10185,Bradley Cooper,1,0
75033,Elias Koteas,1,0
74536,Channing Tatum,1,0
31668,Matt LeBlanc,1,0
13501,Penélope Cruz,0,1
15208,Anna Friel,0,1
172391,Jake T. Austin,1,0
262543,Antonio Banderas,1,0
9288,Bruce Payne,1,0
370980,Rodrigo de la Serna,0,0
20083,Jackie Chan,1,0
40880,Linus Roache,1,0
137,Bill Murray,1,0
264999,Channing Tatum,1,0
454,Leonardo DiCaprio,1,0
53457,Kristin Scott Thomas,0,1
288980,Cuba Gooding Jr.,1,0
33,Clint Eastwood,1,0
1951,Bryce Dallas Howard,0,1
12405,Dev Patel,1,0
10998,Michael Douglas,1,0
114,Julia Roberts,0,1
9396,Paul Hogan,1,0
319910,María Valverde,0,0
2604,Tom Cruise,1,0
864,Leon Robinson,1,0
14435,Jensen Ackles,1,0
1931,Columbus Short,1,0
691,Roger Moore,1,0
9877,Alicia Witt,0,1
62008,Tyler Perry,1,0
12227,Klaus Maria Brandauer,1,0
13824,Molly Shannon,0,1
71688,Meryl Streep,0,1
15173,Phil Vischer,1,0
8291,Janet Jackson,0,1
13950,Ice Cube,1,0
12158,Eddie Murphy,1,0
11586,Linda Blair,0,1
10008,Donald Sutherland,1,0
2830,Ashton Kutcher,1,0
12403,Milla Jovovich,0,1
34563,Forest Whitaker,1,0
14557,Tom Everett Scott,1,0
10368,Cher,0,1
10280,Robert John Burke,1,0
12637,Liza Minnelli,0,1
34152,Alfre Woodard,0,1
14434,Chris Rock,1,0
11470,Kane Hodder,1,0
10741,Anthony Hopkins,1,0
24940,Monica Potter,0,1
82679,Victoria Justice,0,1
2013,Mathieu Amalric,1,0
1440,Kate Winslet,0,1
18041,Joshua Jackson,1,0
28029,Diane Lane,0,1
1123,Tim Robbins,1,0
14033,Eliza Dushku,0,1
87729,Nick Nolte,1,0
16899,Jessica Biel,0,1
41317,Anthony Quinn,1,0
245700,Timothy Spall,1,0
37842,André Dussollier,1,0
