budget,id,original_title,popularity,revenue,runtime,vote_average,vote_count,genre_1,genre_2,genre_3,director,release_year,Drama,Comedy,Adventure,Action,Crime,Fantasy,Romance,Thriller,main_lead,is_male,is_female,,,,prod_comp_count,release_year,count,decade1,custom category,,,year,decadewise,custom category,,,,country_release_count
5.00E+07,6519,The Dukes of Hazzard,15.98212,110803676,104,5.1,316,Action,Adventure,Comedy,Jay Chandrasekhar,2005,0,0,0,1,0,0,0,0,Johnny Knoxville,1,0,,,,0.4,,,,,,,,,,,,,0.1
5.00E+07,60308,Moneyball,46.180421,110206216,133,7,1381,Drama,NA,NA,Bennett Miller,2011,1,0,0,0,0,0,0,0,Brad Pitt,1,0,,,,0.2,,,,,,,,,,,,,0.1
5.00E+07,13836,Race to Witch Mountain,23.935053,106303988,98,5.5,509,Adventure,Family,Fantasy,Andy Fickman,2009,0,0,1,0,0,0,0,0,Dwayne Johnson,1,0,,,,0.2,,,,,,,,,,,,,0.1
5.00E+07,44603,Hereafter,13.365715,105197635,129,5.8,510,Drama,Fantasy,NA,Clint Eastwood,2010,1,0,0,0,0,0,0,0,Matt Damon,1,0,,,,0.4,,,,,,,,,,,,,0.1
5.00E+07,7453,The Hitchhiker's Guide to the Galaxy,51.742065,104478416,109,6.6,1315,Adventure,Comedy,Family,Garth Jennings,2005,0,0,1,0,0,0,0,0,Martin Freeman,1,0,,,,0.4,,,,,,,,,,,,,0.1
5.00E+07,12103,Don't Say a Word,11.596207,100020092,113,6,220,Thriller,NA,NA,Gary Fleder,2001,0,0,0,0,0,0,0,1,Michael Douglas,1,0,,,,0.7,,,,,,,,,,,,,0.2
5.00E+07,228326,The Book of Life,34.890999,97437106,95,7.3,755,Romance,Animation,Adventure,Jorge R. Gutierrez,2014,0,0,0,0,0,0,1,0,Diego Luna,1,0,,,,0.4,,,,,,,,,,,,,0.2
5.00E+07,6877,Failure to Launch,18.806031,88715192,97,5.5,399,Comedy,NA,NA,Tom Dey,2006,0,1,0,0,0,0,0,0,Matthew McConaughey,1,0,,,,0.3,,,,,,,,,,,,,0.1
5.00E+07,6038,Shanghai Knights,16.251204,88323487,115,6,692,Action,Adventure,Comedy,David Dobkin,2003,0,0,0,1,0,0,0,0,Jackie Chan,1,0,,,,0.5,,,,,,,,,,,,,0.2
5.00E+07,205587,The Judge,42.472324,83719388,141,7.2,1417,Drama,NA,NA,David Dobkin,2014,1,0,0,0,0,0,0,0,Robert Duvall,1,0,,,,0.4,,,,,,,,,,,,,0.1
5.00E+07,1248,Hannibal Rising,6.567065,82169884,121,6,654,Crime,Drama,Thriller,Peter Webber,2007,0,0,0,0,1,0,0,0,Gaspard Ulliel,1,0,,,,0.7,,,,,,,,,,,,,0.4
5.00E+07,145220,Muppets Most Wanted,14.808304,80383290,112,6.2,316,Comedy,Adventure,Crime,James Bobin,2014,0,1,0,0,0,0,0,0,Ricky Gervais,1,0,,,,0.2,,,,,,,,,,,,,0.1
5.00E+07,10877,Exit Wounds,12.601306,79958599,101,5.3,110,Action,Crime,Thriller,Andrzej Bartkowiak,2001,0,0,0,1,0,0,0,0,Steven Seagal,1,0,,,,0.3,,,,,,,,,,,,,0.2
5.00E+07,241554,Run All Night,74.64653,71561644,114,6.3,1148,Action,Crime,Drama,Jaume Collet-Serra,2015,0,0,0,1,0,0,0,0,Liam Neeson,1,0,,,,0.3,,,,,,,,,,,,,0.1
5.00E+07,9975,Curious George,9.894346,69834815,86,6.2,106,Adventure,Animation,Comedy,Matthew O'Callaghan,2006,0,0,1,0,0,0,0,0,Will Ferrell,1,0,,,,0.3,,,,,,,,,,,,,0.1
5.00E+07,14199,The Adventures of Sharkboy and Lavagirl,12.31101,69425966,92,4.4,269,Adventure,Family,Science Fiction,Robert Rodriguez,2005,0,0,1,0,0,0,0,0,Taylor Lautner,1,0,,,,0.1,,,,,,,,,,,,,0.1
5.00E+07,300671,13 Hours: The Secret Soldiers of Benghazi,42.526529,69411370,144,7,938,Action,Drama,History,Michael Bay,2016,0,0,0,1,0,0,0,0,James Badge Dale,1,0,,,,0.5,,,,,,,,,,,,,0.3
5.00E+07,11451,Herbie Fully Loaded,12.050755,66002004,101,5.1,542,Comedy,Family,Adventure,Angela Robinson,2005,0,1,0,0,0,0,0,0,Lindsay Lohan,0,1,,,,0.2,,,,,,,,,,,,,0.1
5.00E+07,10067,The Shaggy Dog,4.280619,61112916,98,4.5,137,Comedy,Family,NA,Brian Robbins,2006,0,1,0,0,0,0,0,0,Tim Allen,1,0,,,,0.3,,,,,,,,,,,,,0.1
5.00E+07,4959,The International,13.391833,60161391,118,6,368,Drama,Thriller,Crime,Tom Tykwer,2009,1,0,0,0,0,0,0,0,Clive Owen,1,0,,,,0.4,,,,,,,,,,,,,0.3
5.00E+07,11892,Murder by Numbers,16.167093,56714147,120,6,268,Crime,Drama,Thriller,Barbet Schroeder,2002,0,0,0,0,1,0,0,0,Sandra Bullock,0,1,,,,0.3,,,,,,,,,,,,,0.1
5.00E+07,329833,Zoolander 2,37.253774,55969000,100,4.7,797,Comedy,NA,NA,Ben Stiller,2016,0,1,0,0,0,0,0,0,Ben Stiller,1,0,,,,0.2,,,,,,,,,,,,,0.1
5.00E+07,2116,Out of Time,14.993459,55495563,105,6.1,298,Thriller,Crime,Drama,Carl Franklin,2003,0,0,0,0,0,0,0,1,Denzel Washington,1,0,,,,0.3,,,,,,,,,,,,,0.1
5.00E+07,9906,The Ant Bully,20.239061,55181129,88,5.5,366,Fantasy,Adventure,Animation,John A. Davis,2006,0,0,0,0,0,1,0,0,Julia Roberts,0,1,,,,0.4,,,,,,,,,,,,,0.1
5.00E+07,4599,Raising Helen,13.298205,49718611,119,5.9,189,Drama,Comedy,Romance,Garry Marshall,2004,1,0,0,0,0,0,0,0,Kate Hudson,0,1,,,,0.3,,,,,,,,,,,,,0.1
5.00E+07,9676,The Black Dahlia,15.213484,49111202,121,5.7,287,Drama,NA,NA,Brian De Palma,2006,1,0,0,0,0,0,0,0,Josh Hartnett,1,0,,,,0.8,,,,,,,,,,,,,0.3
5.00E+07,11968,Into the Blue,14.723467,44434439,110,5.8,458,Action,Thriller,Adventure,John Stockwell,2005,0,0,0,1,0,0,0,0,Paul Walker,1,0,,,,0.3,,,,,,,,,,,,,0.1
5.00E+07,10782,Basic,19.226763,42792561,98,6.2,286,Action,Drama,Mystery,John McTiernan,2003,0,0,0,1,0,0,0,0,John Travolta,1,0,,,,0.2,,,,,,,,,,,,,0.1
5.00E+07,257,Oliver Twist,20.415572,42093706,130,6.7,274,Crime,Drama,Family,Roman Polanski,2005,0,0,0,0,1,0,0,0,Barney Clark,1,0,,,,0.3,,,,,,,,,,,,,0.4
5.00E+07,49049,Dredd,57.673932,41037742,95,6.6,1940,Action,Science Fiction,NA,Pete Travis,2012,0,0,0,1,0,0,0,0,Karl Urban,1,0,,,,0.5,,,,,,,,,,,,,0.4
5.00E+07,18501,Gamer,27.631262,40828540,95,5.6,760,Action,Thriller,Science Fiction,NA,2009,0,0,0,1,0,0,0,0,Gerard Butler,1,0,,,,0.2,,,,,,,,,,,,,0.1
5.00E+07,9801,Bridget Jones: The Edge of Reason,28.803802,40203020,108,6.1,750,Comedy,Romance,NA,Beeban Kidron,2004,0,1,0,0,0,0,0,0,Ren̩e Zellweger,0,1,,,,0.6,,,,,,,,,,,,,0.5
5.00E+07,11615,The Life of David Gale,22.442241,38955598,130,7.3,480,Drama,Thriller,Crime,Alan Parker,2003,1,0,0,0,0,0,0,0,Kevin Spacey,1,0,,,,0.5,,,,,,,,,,,,,0.3
5.00E+07,69668,Dream House,19.267479,38502340,84,5.8,391,Drama,Thriller,Mystery,Jim Sheridan,2011,1,0,0,0,0,0,0,0,Daniel Craig,1,0,,,,0.2,,,,,,,,,,,,,0.2
5.00E+07,18947,The Boat That Rocked,31.02233,36348784,116,7.2,666,Drama,Comedy,NA,Richard Curtis,2009,1,0,0,0,0,0,0,0,Tom Sturridge,1,0,,,,0.6,,,,,,,,,,,,,0.3
5.00E+07,421,The Life Aquatic with Steve Zissou,25.237969,34808403,119,7.1,775,Adventure,Comedy,Drama,Wes Anderson,2004,0,0,1,0,0,0,0,0,Bill Murray,1,0,,,,0.2,,,,,,,,,,,,,0.1
5.00E+07,47327,Drive Angry,30.387148,28931401,105,5.3,600,Fantasy,Thriller,Action,Patrick Lussier,2011,0,0,0,0,0,1,0,0,Nicolas Cage,1,0,,,,0.5,,,,,,,,,,,,,0.1
5.00E+07,9573,Blood Work,10.089065,26199517,110,6.1,206,Crime,Drama,Mystery,Clint Eastwood,2002,0,0,0,0,1,0,0,0,Clint Eastwood,1,0,,,,0.2,,,,,,,,,,,,,0.1
5.00E+07,9923,Domino,18.394571,22944502,127,6,444,Action,Crime,NA,Tony Scott,2005,0,0,0,1,0,0,0,0,Keira Knightley,0,1,,,,0.5,,,,,,,,,,,,,0.3
5.00E+07,15268,Street Fighter: The Legend of Chun-Li,8.139676,12764201,97,3.9,112,Action,Adventure,Science Fiction,Andrzej Bartkowiak,2009,0,0,0,1,0,0,0,0,Kristin Kreuk,0,1,,,,0.2,,,,,,,,,,,,,0.4
5.00E+07,12634,The Big Bounce,6.397388,6808550,88,5,76,Comedy,Crime,NA,George Armitage,2004,0,1,0,0,0,0,0,0,Owen Wilson,1,0,,,,0.3,,,,,,,,,,,,,0.1
5.00E+07,181283,Child 44,40.371098,3324330,137,6.1,547,Crime,Thriller,NA,Daniel Espinosa,2015,0,0,0,0,1,0,0,0,Tom Hardy,1,0,,,,0.3,,,,,,,,,,,,,0.4
49900000,38319,Your Highness,21.408222,26121638,102,5.2,501,Comedy,NA,NA,David Gordon Green,2011,0,1,0,0,0,0,0,0,Danny McBride,1,0,,,,0.2,,,,,,,,,,,,,0.1
4.90E+07,198184,Chappie,116.700319,104399548,120,6.6,3062,Crime,Action,Science Fiction,Neill Blomkamp,2015,0,0,0,0,1,0,0,0,Sharlto Copley,1,0,,,,0.8,,,,,,,,,,,,,0.3
4.90E+07,10796,The One,21.746245,72700000,87,5.7,437,Action,Science Fiction,Thriller,James Wong,2001,0,0,0,1,0,0,0,0,Jet Li,1,0,,,,0.4,,,,,,,,,,,,,0.1
4.80E+07,260346,Taken 3,88.844777,325771424,109,6.1,2200,Thriller,Action,NA,Olivier Megaton,2014,0,0,0,0,0,0,0,1,Liam Neeson,1,0,,,,0.9,,,,,,,,,,,,,0.2
4.80E+07,4256,Scary Movie 3,36.585509,220673217,84,5.8,912,Comedy,NA,NA,David Zucker,2003,0,1,0,0,0,0,0,0,Pamela Anderson,0,1,,,,0.2,,,,,,,,,,,,,0.1
4.80E+07,1900,Traffic,25.170217,207515725,147,6.9,562,Thriller,Drama,Crime,Steven Soderbergh,2000,0,0,0,0,0,0,0,1,Michael Douglas,1,0,,,,0.5,,,,,,,,,,,,,0.2
4.80E+07,4547,Panic Room,53.043124,196397415,111,6.5,1267,Crime,Drama,Thriller,David Fincher,2002,0,0,0,0,1,0,0,0,Jodie Foster,0,1,,,,0.2,,,,,,,,,,,,,0.1
4.80E+07,1636,Bedazzled,19.348007,90383208,93,5.6,512,Fantasy,Comedy,Romance,Harold Ramis,2000,0,0,0,0,0,1,0,0,Elizabeth Hurley,0,1,,,,0.3,,,,,,,,,,,,,0.1
4.80E+07,9896,Rat Race,18.60049,85498534,112,6,518,Adventure,Comedy,NA,Jerry Zucker,2001,0,0,1,0,0,0,0,0,Cuba Gooding Jr.,1,0,,,,0.3,,,,,,,,,,,,,0.2
4.80E+07,167,K-PAX,30.920075,50315140,120,7.1,695,Drama,Science Fiction,NA,Iain Softley,2001,1,0,0,0,0,0,0,0,Jeff Bridges,1,0,,,,0.4,,,,,,,,,,,,,0.3
4.80E+07,11091,Riding in Cars with Boys,7.226115,35743308,132,6.5,103,Comedy,Drama,Romance,Penny Marshall,2001,0,1,0,0,0,0,0,0,Drew Barrymore,0,1,,,,0.1,,,,,,,,,,,,,0.1
4.70E+07,20533,Jonah Hex,22.581313,10539000,80,4.4,420,Action,Western,Drama,Jimmy Hayward,2010,0,0,0,1,0,0,0,0,Josh Brolin,1,0,,,,0.1,,,,,,,,,,,,,0.1
4.60E+07,146233,Prisoners,88.496873,122126687,153,7.9,3085,Drama,Thriller,Crime,Denis Villeneuve,2013,1,0,0,0,0,0,0,0,Hugh Jackman,1,0,,,,0.3,,,,,,,,,,,,,0.1
4.60E+07,320,Insomnia,41.322708,113714830,118,6.8,1148,Crime,Mystery,Thriller,Christopher Nolan,2002,0,0,0,0,1,0,0,0,Al Pacino,1,0,,,,0.3,,,,,,,,,,,,,0.1
4.60E+07,479,Shaft,19.643365,107196498,99,5.5,308,Action,Adventure,Crime,John Singleton,2000,0,0,0,1,0,0,0,0,Samuel L. Jackson,1,0,,,,0.2,,,,,,,,,,,,,0.2
4.50E+07,1493,Miss Congeniality,32.624355,2.12E+08,111,6.1,961,Comedy,Crime,Action,Donald Petrie,2000,0,1,0,0,0,0,0,0,Sandra Bullock,0,1,,,,0.4,,,,,,,,,,,,,0.1
4.50E+07,82675,Taken 2,49.353524,376141306,91,6.1,2757,Action,Crime,Thriller,Olivier Megaton,2012,0,0,0,1,0,0,0,0,Liam Neeson,1,0,,,,0.6,,,,,,,,,,,,,0.1
4.50E+07,1574,Chicago,32.217425,306776732,113,6.9,677,Action,Comedy,Crime,Rob Marshall,2002,0,0,0,1,0,0,0,0,Catherine Zeta-Jones,0,1,,,,0.3,,,,,,,,,,,,,0.1
4.50E+07,388,Inside Man,45.220386,184376254,129,7.3,1630,Crime,Drama,Thriller,Spike Lee,2006,0,0,0,0,1,0,0,0,Denzel Washington,1,0,,,,0.3,,,,,,,,,,,,,0.1
4.50E+07,4257,Scary Movie 4,32.549282,178262620,83,5.3,750,Comedy,NA,NA,David Zucker,2006,0,1,0,0,0,0,0,0,Anna Faris,0,1,,,,0.1,,,,,,,,,,,,,0.1
4.50E+07,7350,The Bucket List,31.305336,175372502,97,7,1111,Drama,Comedy,NA,Rob Reiner,2007,1,0,0,0,0,0,0,0,Jack Nicholson,1,0,,,,0.3,,,,,,,,,,,,,0.1
4.50E+07,64328,The Muppets,17.047276,165184237,103,6.5,501,Comedy,Family,Music,James Bobin,2011,0,1,0,0,0,0,0,0,Amy Adams,0,1,,,,0.1,,,,,,,,,,,,,0.1
4.50E+07,58233,Johnny English Reborn,35.6585,160078586,101,6,1007,Crime,Adventure,Action,Oliver Parker,2011,0,0,0,0,1,0,0,0,Rowan Atkinson,1,0,,,,0.1,,,,,,,,,,,,,0.3
4.50E+07,4248,Scary Movie 2,35.376971,141220678,83,5.4,982,Comedy,NA,NA,Keenen Ivory Wayans,2001,0,1,0,0,0,0,0,0,Anna Faris,0,1,,,,0.4,,,,,,,,,,,,,0.2
4.50E+07,10327,"Legally Blonde 2: Red, White & Blonde",4.340616,124914842,95,5.1,377,Comedy,NA,NA,Charles Herman-Wurmfeld,2003,0,1,0,0,0,0,0,0,Reese Witherspoon,0,1,,,,0.3,,,,,,,,,,,,,0.1
4.50E+07,6282,Coyote Ugly,26.79781,113916474,100,5.8,575,Comedy,NA,NA,David McNally,2000,0,1,0,0,0,0,0,0,Piper Perabo,0,1,,,,0.2,,,,,,,,,,,,,0.1
4.50E+07,2034,Training Day,52.081131,104876233,122,7.3,1634,Action,Crime,Drama,Antoine Fuqua,2001,0,0,0,1,0,0,0,0,Denzel Washington,1,0,,,,0.5,,,,,,,,,,,,,0.2
4.50E+07,88751,Journey to the Center of the Earth,53.090422,101702060,93,5.8,1309,Action,Science Fiction,Adventure,Eric Brevig,2008,0,0,0,1,0,0,0,0,Brendan Fraser,1,0,,,,0.2,,,,,,,,,,,,,0.1
4.50E+07,1537,Changing Lanes,17.270539,94935764,89,5.9,299,Action,Adventure,Crime,Roger Michell,2002,0,0,0,1,0,0,0,0,Ben Affleck,1,0,,,,0.1,,,,,,,,,,,,,0.1
4.50E+07,8292,Four Brothers,24.694551,92374674,109,6.7,607,Action,Crime,NA,John Singleton,2005,0,0,0,1,0,0,0,0,Mark Wahlberg,1,0,,,,0.2,,,,,,,,,,,,,0.1
4.50E+07,82525,Savages,31.856589,82966152,131,6.2,766,Crime,Drama,Thriller,Oliver Stone,2012,0,0,0,0,1,0,0,0,Blake Lively,0,1,,,,0.3,,,,,,,,,,,,,0.1
4.50E+07,9754,Firewall,18.186026,82800000,105,5.6,267,Thriller,NA,NA,Richard Loncraine,2006,0,0,0,0,0,0,0,1,Harrison Ford,1,0,,,,0.5,,,,,,,,,,,,,0.2
4.50E+07,10483,Death Race,42.57877,73762516,105,6,1175,Action,Thriller,Science Fiction,Paul W.S. Anderson,2008,0,0,0,1,0,0,0,0,Jason Statham,1,0,,,,0.6,,,,,,,,,,,,,0.3
4.50E+07,11439,The Ghost Writer,21.118196,60222298,128,6.7,670,Thriller,Mystery,NA,Roman Polanski,2010,0,0,0,0,0,0,0,1,Ewan McGregor,1,0,,,,0.4,,,,,,,,,,,,,0.3
4.50E+07,20856,Aliens in the Attic,13.707183,57881056,86,5.3,244,Adventure,Comedy,Family,John Schultz,2009,0,0,1,0,0,0,0,0,Carter Jenkins,1,0,,,,0.5,,,,,,,,,,,,,0.2
4.50E+07,9981,Kicking & Screaming,8.99269,56070433,95,5.6,176,Romance,Comedy,Family,Jesse Dylan,2005,0,0,0,0,0,0,1,0,Will Ferrell,1,0,,,,0.1,,,,,,,,,,,,,0.1
4.50E+07,10027,Unleashed,25.999888,50871113,103,6.6,518,Action,Crime,NA,Louis Leterrier,2005,0,0,0,1,0,0,0,0,Jet Li,1,0,,,,0.7,,,,,,,,,,,,,0.3
4.50E+07,13184,Bangkok Dangerous,14.813057,42487390,99,5,332,Action,Crime,Thriller,NA,2008,0,0,0,1,0,0,0,0,Nicolas Cage,1,0,,,,0.7,,,,,,,,,,,,,0.1
4.50E+07,17379,Last Holiday,6.156015,38399961,112,6.4,119,Adventure,Comedy,Drama,Wayne Wang,2006,0,0,1,0,0,0,0,0,Queen Latifah,0,1,,,,0.1,,,,,,,,,,,,,0.1
4.50E+07,9899,The Producers,6.803965,38058335,134,6.1,151,Comedy,Music,NA,Susan Stroman,2005,0,1,0,0,0,0,0,0,Matthew Broderick,1,0,,,,0.2,,,,,,,,,,,,,0.1
4.50E+07,94348,Alex Cross,14.513243,30353232,101,5.1,300,Action,Thriller,Crime,Rob Cohen,2012,0,0,0,1,0,0,0,0,Tyler Perry,1,0,,,,0.1,,,,,,,,,,,,,0.1
4.50E+07,11866,Flight of the Phoenix,20.374308,21009180,113,5.7,276,Action,Adventure,Drama,John Moore,2004,0,0,0,1,0,0,0,0,Dennis Quaid,1,0,,,,0.4,,,,,,,,,,,,,0.1
4.50E+07,12412,Miracle at St. Anna,11.387408,9323833,160,6.3,90,Drama,War,NA,Spike Lee,2008,1,0,0,0,0,0,0,0,Derek Luke,1,0,,,,0.4,,,,,,,,,,,,,0.2
4.50E+07,6639,Love in the Time of Cholera,5.361699,4607608,139,6.4,81,Drama,Romance,NA,Mike Newell,2007,1,0,0,0,0,0,0,0,Javier Bardem,1,0,,,,0.2,,,,,,,,,,,,,0.1
44500000,68734,Argo,62.01056,232324128,120,7.1,3423,Drama,Thriller,NA,Ben Affleck,2012,1,0,0,0,0,0,0,0,Ben Affleck,1,0,,,,0.3,,,,,,,,,,,,,0.1
4.40E+07,273248,The Hateful Eight,68.717016,155760117,167,7.6,4274,Crime,Drama,Mystery,Quentin Tarantino,2015,0,0,0,0,1,0,0,0,Samuel L. Jackson,1,0,,,,0.3,,,,,,,,,,,,,0.1
4.40E+07,37950,Charlie St. Cloud,21.75433,48190704,99,6.8,566,Drama,NA,NA,Burr Steers,2010,1,0,0,0,0,0,0,0,Zac Efron,1,0,,,,0.3,,,,,,,,,,,,,0.1
4.40E+07,5491,Battlefield Earth,7.89147,21400000,118,3,255,Action,Science Fiction,War,Roger Christian,2000,0,0,0,1,0,0,0,0,John Travolta,1,0,,,,0.5,,,,,,,,,,,,,0.1
4.40E+07,228967,The Interview,74.168016,12342632,112,6.1,2304,Action,Comedy,NA,NA,2014,0,0,0,1,0,0,0,0,James Franco,1,0,,,,0.2,,,,,,,,,,,,,0.1
4.30E+07,136795,The Heat,37.654688,158674180,117,6.5,1575,Action,Comedy,Crime,Paul Feig,2013,0,0,0,1,0,0,0,0,Sandra Bullock,0,1,,,,0.6,,,,,,,,,,,,,0.1
4.30E+07,4379,Monster-in-Law,10.411996,154749918,101,5.6,406,Romance,Comedy,NA,Robert Luketic,2005,0,0,0,0,0,0,1,0,Jennifer Lopez,0,1,,,,0.4,,,,,,,,,,,,,0.2
4.30E+07,9913,The Skeleton Key,29.105407,91974818,104,6.4,573,Drama,Horror,Mystery,Iain Softley,2005,1,0,0,0,0,0,0,0,Kate Hudson,0,1,,,,0.6,,,,,,,,,,,,,0.2
4.30E+07,711,Finding Forrester,19.043286,80049764,136,7,302,Drama,NA,NA,Gus Van Sant,2000,1,0,0,0,0,0,0,0,Sean Connery,1,0,,,,0.4,,,,,,,,,,,,,0.1
4.30E+07,11812,The Sweetest Thing,18.65632,68696770,84,5.3,280,Romance,Comedy,NA,Roger Kumble,2002,0,0,0,0,0,0,1,0,Cameron Diaz,0,1,,,,0.1,,,,,,,,,,,,,0.1
4.30E+07,9947,Elektra,28.613892,56681566,97,4.8,575,Action,Fantasy,NA,Rob Bowman,2005,0,0,0,1,0,0,0,0,Jennifer Garner,0,1,,,,0.8,,,,,,,,,,,,,0.2
4.20E+07,64688,21 Jump Street,62.714026,201585328,109,6.7,4074,Action,Comedy,Crime,NA,2012,0,0,0,1,0,0,0,0,Channing Tatum,1,0,,,,0.5,,,,,,,,,,,,,0.1
4.20E+07,80278,Lo imposible,47.559928,180274123,113,7,2025,Thriller,Drama,NA,Juan Antonio Bayona,2012,0,0,0,0,0,0,0,1,Naomi Watts,0,1,,,,0.9,,,,,,,,,,,,,0.2
4.20E+07,5966,Along Came Polly,33.238296,171963386,90,5.8,773,Comedy,Romance,NA,John Hamburg,2004,0,1,0,0,0,0,0,0,Ben Stiller,1,0,,,,0.2,,,,,,,,,,,,,0.1
4.20E+07,227159,Horrible Bosses 2,82.185281,107670357,108,6.1,1536,Comedy,NA,NA,Sean Anders,2014,0,1,0,0,0,0,0,0,Jason Bateman,1,0,,,,0.3,,,,,,,,,,,,,0.1
4.20E+07,49730,Red Riding Hood,45.151657,89162162,100,5.6,922,Fantasy,Thriller,Horror,Catherine Hardwicke,2011,0,0,0,0,0,1,0,0,Amanda Seyfried,0,1,,,,0.3,,,,,,,,,,,,,0.2
4.20E+07,11560,High Crimes,14.046705,63781810,115,6.1,184,Drama,Mystery,Thriller,Carl Franklin,2002,1,0,0,0,0,0,0,0,Ashley Judd,0,1,,,,0.6,,,,,,,,,,,,,0.1
4.20E+07,49527,Man on a Ledge,34.041407,46221189,102,6.2,925,Action,Thriller,Crime,Asger Leth,2012,0,0,0,1,0,0,0,0,Sam Worthington,1,0,,,,0.2,,,,,,,,,,,,,0.1
4.20E+07,2057,Original Sin,14.831402,35402320,118,5.8,198,Drama,Thriller,Mystery,Michael Cristofer,2001,1,0,0,0,0,0,0,0,Angelina Jolie,0,1,,,,0.1,,,,,,,,,,,,,0.2
4.20E+07,2155,Reindeer Games,11.470135,32168970,124,5.4,173,Thriller,NA,NA,John Frankenheimer,2000,0,0,0,0,0,0,0,1,Ben Affleck,1,0,,,,0.2,,,,,,,,,,,,,0.1
4.20E+07,1830,Lord of War,34.828241,24127895,122,7,1335,Crime,Drama,Thriller,Andrew Niccol,2005,0,0,0,0,1,0,0,0,Nicolas Cage,1,0,,,,0.6,,,,,,,,,,,,,0.3
4.20E+07,46528,The Warrior's Way,7.349497,11087569,100,6.3,136,Adventure,Fantasy,Action,Sngmoo Lee,2010,0,0,1,0,0,0,0,0,Kate Bosworth,0,1,,,,0.1,,,,,,,,,,,,,0.2
41300000,2069,The Whole Nine Yards,23.441135,106371651,98,6.2,531,Comedy,Crime,NA,Jonathan Lynn,2000,0,1,0,0,0,0,0,0,Bruce Willis,1,0,,,,0.6,,,,,,,,,,,,,0.2
4.10E+07,65,8 Mile,32.798571,2.15E+08,110,6.8,1626,Drama,NA,NA,Curtis Hanson,2002,1,0,0,0,0,0,0,0,Eminem,1,0,,,,0.2,,,,,,,,,,,,,0.1
4.10E+07,16538,"I Love You, Man",25.391899,91636986,105,6.5,515,Comedy,NA,NA,John Hamburg,2009,0,1,0,0,0,0,0,0,Paul Rudd,1,0,,,,0.3,,,,,,,,,,,,,0.1
4.10E+07,73937,The Big Year,9.419726,7448385,100,5.6,248,Comedy,NA,NA,David Frankel,2011,0,1,0,0,0,0,0,0,Owen Wilson,1,0,,,,0.6,,,,,,,,,,,,,0.1
4.00E+07,256040,Baahubali: The Beginning,16.254032,1.00E+08,159,7.5,135,Action,Adventure,War,S.S. Rajamouli,2015,0,0,0,1,0,0,0,0,Prabhas,1,0,,,,0.1,,,,,,,,,,,,,0.1
4.00E+07,27573,The Bounty Hunter,33.747825,1.36E+08,110,5.5,858,Action,NA,NA,Andy Tennant,2010,0,0,0,1,0,0,0,0,Gerard Butler,1,0,,,,0.4,,,,,,,,,,,,,0.1
4.00E+07,216015,Fifty Shades of Grey,98.755657,571006128,125,5.2,3254,Drama,Romance,Thriller,Sam Taylor-Johnson,2015,1,0,0,0,0,0,0,0,Dakota Johnson,0,1,,,,0.3,,,,,,,,,,,,,0.1
4.00E+07,18240,The Proposal,36.238968,317375031,108,6.7,1804,Comedy,Romance,Drama,Anne Fletcher,2009,0,1,0,0,0,0,0,0,Sandra Bullock,0,1,,,,0.3,,,,,,,,,,,,,0.1
4.00E+07,168672,American Hustle,49.664128,251171807,138,6.8,2807,Drama,Crime,NA,David O. Russell,2013,1,0,0,0,0,0,0,0,Christian Bale,1,0,,,,0.3,,,,,,,,,,,,,0.1
4.00E+07,508,Love Actually,37.073127,244931766,135,7,1869,Comedy,Romance,Drama,Richard Curtis,2003,0,1,0,0,0,0,0,0,Keira Knightley,0,1,,,,0.4,,,,,,,,,,,,,0.2
4.00E+07,37799,The Social Network,69.27822,224920315,120,7.1,3391,Drama,NA,NA,David Fincher,2010,1,0,0,0,0,0,0,0,Jesse Eisenberg,1,0,,,,0.3,,,,,,,,,,,,,0.1
4.00E+07,193610,The Other Woman,34.519636,196781193,109,6.2,1437,Comedy,Romance,NA,Nick Cassavetes,2014,0,1,0,0,0,0,0,0,Cameron Diaz,0,1,,,,0.2,,,,,,,,,,,,,0.1
4.00E+07,11007,Cheaper by the Dozen,26.516624,190212113,98,6,699,Comedy,NA,NA,Shawn Levy,2003,0,1,0,0,0,0,0,0,Steve Martin,1,0,,,,0.2,,,,,,,,,,,,,0.1
4.00E+07,10184,He's Just Not That Into You,26.253357,177259441,129,6.2,959,Comedy,Romance,Drama,Ken Kwapis,2009,0,1,0,0,0,0,0,0,Ben Affleck,1,0,,,,0.3,,,,,,,,,,,,,0.3
4.00E+07,49530,In Time,60.231382,173930596,109,6.7,3417,Action,Thriller,Science Fiction,Andrew Niccol,2011,0,0,0,1,0,0,0,0,Justin Timberlake,1,0,,,,0.3,,,,,,,,,,,,,0.1
4.00E+07,100042,Dumb and Dumber To,67.767785,169837010,110,5.4,1127,Comedy,NA,NA,NA,2014,0,1,0,0,0,0,0,0,Jim Carrey,1,0,,,,0.4,,,,,,,,,,,,,0.1
4.00E+07,296098,Bridge of Spies,48.445978,165478348,141,7.2,2583,Thriller,Drama,NA,Steven Spielberg,2015,0,0,0,0,0,0,0,1,Tom Hanks,1,0,,,,0.8,,,,,,,,,,,,,0.3
