revenue,popularity,runtime,budget,vote_average,prod_comp_count,country_release_count,Drama,Comedy,Adventure,Action,Crime,Fantasy,Romance,Thriller,is_male,is_female,main_lead,id,original_title,genre_1,genre_2,genre_3,director,release_year,vote_count,,,,,,,,,,,,,,
4069090,3.208172,125,1.00E+07,8.2,0.3,0.2,1,0,0,0,0,0,0,0,1,0,Christopher Plummer,30973,The Visual Bible: The Gospel of John,Drama,History,NA,Philip Saville,2003,12,,,,,,,,,,,,,,
3727746,11.267676,122,1.00E+07,5.4,0.3,0.2,1,0,0,0,0,0,0,0,0,1,Angelina Jolie,314385,By the Sea,Drama,Romance,NA,Angelina Jolie,2015,156,,,,,,,,,,,,,,
3665069,16.436178,102,1.00E+07,6.5,0.4,0.1,0,0,0,0,1,0,0,0,1,0,Matthew McConaughey,73567,Killer Joe,Crime,Drama,Thriller,William Friedkin,2011,425,,,,,,,,,,,,,,
3193102,8.902102,89,1.00E+07,6.6,0.1,0.1,0,0,0,1,0,0,0,0,1,0,Terence Stamp,10388,The Limey,Action,Crime,Drama,Steven Soderbergh,1999,105,,,,,,,,,,,,,,
2995811,17.611971,106,1.00E+07,6.3,0.3,0.1,1,0,0,0,0,0,0,0,0,1,Dakota Fanning,27586,The Runaways,Drama,Music,NA,Floria Sigismondi,2010,254,,,,,,,,,,,,,,
2154696,0.518056,79,1.00E+07,3.8,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Andy Kaufman,73247,Heartbeeps,Comedy,Romance,Family,Allan Arkush,1981,6,,,,,,,,,,,,,,
1759252,4.123533,98,1.00E+07,7,0.5,0.1,1,0,0,0,0,0,0,0,1,0,DemiÃ¡n Bichir,55720,A Better Life,Drama,NA,NA,Chris Weitz,2011,54,,,,,,,,,,,,,,
1631839,3.988432,101,1.00E+07,5.4,0.2,0.1,0,0,0,1,0,0,0,0,0,1,Sandra Bullock,29076,Gun Shy,Action,Comedy,Romance,Eric Blakeney,2000,24,,,,,,,,,,,,,,
598645,4.570043,89,1.00E+07,4.8,0.3,0.2,0,1,0,0,0,0,0,0,0,1,Madonna,12779,Swept Away,Comedy,Romance,NA,Guy Ritchie,2002,50,,,,,,,,,,,,,,
303877,4.267466,127,1.00E+07,5.8,0.1,0.1,1,0,0,0,0,0,0,0,0,0,Zana MarjanoviÄ‡,79777,In the Land of Blood and Honey,Drama,Romance,War,Angelina Jolie,2011,45,,,,,,,,,,,,,,
295750,9.805551,99,1.00E+07,6.5,0.2,0.1,0,1,0,0,0,0,0,0,1,0,Robin Williams,20178,World's Greatest Dad,Comedy,Romance,NA,Bobcat Goldthwait,2009,177,,,,,,,,,,,,,,
45779,0.666218,86,1.00E+07,3,0.2,0.1,0,1,0,0,0,0,0,0,1,0,Jackie Chan,78149,"An Alan Smithee Film: Burn, Hollywood, Burn",Comedy,NA,NA,NA,1998,9,,,,,,,,,,,,,,
17472,5.145655,111,1.00E+07,5.1,0.1,0.1,1,0,0,0,0,0,0,0,0,1,Nicole Kidman,245846,Strangerland,Drama,Thriller,NA,Kim Farrant,2015,83,,,,,,,,,,,,,,
9069,1.728816,85,1.00E+07,7,0.2,0.1,0,1,0,0,0,0,0,0,1,0,Ice Cube,25186,Janky Promoters,Comedy,NA,NA,Marcus Raboy,2009,5,,,,,,,,,,,,,,
4386236,3.588529,144,9600000,6,0.1,0.1,1,0,0,0,0,0,0,0,1,0,Andy GarcÃ­a,9700,The Lost City,Drama,Romance,NA,Andy GarcÃ­a,2005,24,,,,,,,,,,,,,,
111584787,28.675891,117,9500000,6.5,0.1,0.1,0,0,0,1,0,0,0,0,1,0,Sean Connery,667,You Only Live Twice,Action,Thriller,Adventure,Lewis Gilbert,1967,531,,,,,,,,,,,,,,
17164377,19.978021,107,9500000,6.4,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Jesse Eisenberg,16614,Adventureland,Comedy,NA,NA,Greg Mottola,2009,737,,,,,,,,,,,,,,
7800000,14.105392,88,9500000,6.4,0.2,0.1,0,1,0,0,0,0,0,0,1,0,Jason Bateman,209403,Bad Words,Comedy,NA,NA,Jason Bateman,2013,334,,,,,,,,,,,,,,
120000,21.230737,104,9500000,6.6,0.3,0.1,0,0,0,0,1,0,0,0,1,0,Clive Owen,44945,Trust,Crime,Drama,Thriller,David Schwimmer,2010,307,,,,,,,,,,,,,,
6.00E+07,14.562991,163,9400000,7,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Spencer Tracy,11576,"It's a Mad, Mad, Mad, Mad World",Action,Adventure,Comedy,Stanley Kramer,1963,140,,,,,,,,,,,,,,
29174648,7.000949,125,9250000,6.8,0.1,0.1,1,0,0,0,0,0,0,0,0,0,Bette Midler,16323,The Rose,Drama,Music,Romance,Mark Rydell,1979,28,,,,,,,,,,,,,,
2.50E+07,12.268143,119,9.00E+06,6.6,0.1,0.1,0,0,1,0,0,0,0,0,1,0,Michael York,10803,Logan's Run,Adventure,Action,Romance,Michael Anderson,1976,269,,,,,,,,,,,,,,
83304330,7.623979,181,9.00E+06,7.4,0.3,0.1,1,0,0,0,0,0,0,0,1,0,Chaim Topol,14811,Fiddler on the Roof,Drama,Romance,NA,Norman Jewison,1971,134,,,,,,,,,,,,,,
41590886,6.717994,118,9.00E+06,6.9,0.1,0.1,1,0,0,0,0,0,0,0,0,1,Jada Pinkett Smith,9400,Set It Off,Drama,Action,Crime,F. Gary Gray,1996,66,,,,,,,,,,,,,,
34573780,3.951041,120,9.00E+06,6.8,0.2,0.1,1,0,0,0,0,0,0,0,0,1,Nia Long,16162,The Best Man,Drama,Comedy,NA,Malcolm D. Lee,1999,38,,,,,,,,,,,,,,
32973937,20.452449,89,9.00E+06,6.4,0.4,0.1,0,1,0,0,0,0,0,0,1,0,Michael Cera,12182,Nick and Norah's Infinite Playlist,Comedy,Music,Romance,Peter Sollett,2008,379,,,,,,,,,,,,,,
23936908,18.514292,88,9.00E+06,6.6,0.1,0.1,0,1,0,0,0,0,0,0,1,0,John Cho,11282,Harold & Kumar Go to White Castle,Comedy,Adventure,NA,Danny Leiner,2004,693,,,,,,,,,,,,,,
21571189,12.172131,121,9.00E+06,6.5,0.1,0.1,1,0,0,0,0,0,0,0,1,0,Kevin Costner,253331,Black or White,Drama,NA,NA,Mike Binder,2014,115,,,,,,,,,,,,,,
17096053,18.289303,93,9.00E+06,7.5,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Jason Schwartzman,11545,Rushmore,Comedy,Drama,NA,Wes Anderson,1998,676,,,,,,,,,,,,,,
6108720,28.540614,106,9.00E+06,6.6,0.6,0.1,0,0,0,1,0,0,0,0,1,0,Robert Redford,152747,All Is Lost,Action,Adventure,Drama,J.C. Chandor,2013,671,,,,,,,,,,,,,,
4777465,2.062087,97,9.00E+06,6.5,0.1,0.1,0,1,0,0,0,0,0,0,0,0,Kieran Culkin,9685,Igby Goes Down,Comedy,Drama,NA,Burr Steers,2002,95,,,,,,,,,,,,,,
4350774,8.738737,79,9.00E+06,6,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Jeremy Piven,14425,PCU,Comedy,NA,NA,Hart Bochner,1994,41,,,,,,,,,,,,,,
2955039,2.365328,97,9.00E+06,6,0.2,0.1,1,0,0,0,0,0,0,0,1,0,Jesse Lee Soffer,15568,Gracie,Drama,NA,NA,Davis Guggenheim,2007,17,,,,,,,,,,,,,,
1046166,2.009597,97,9.00E+06,4.5,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Kip Pardue,17926,Undiscovered,Comedy,Romance,NA,Meiert Avis,2005,12,,,,,,,,,,,,,,
771499,0.717811,130,9.00E+06,4.8,0.3,0.1,1,0,0,0,0,0,0,0,0,1,Q'orianka Kilcher,39806,Princess Kaiulani,Drama,NA,NA,Marc Forby,2010,14,,,,,,,,,,,,,,
46,20.410354,90,9.00E+06,6.9,0.6,0.1,0,1,0,0,0,0,0,0,1,0,Matthew Macfadyen,2196,Death at a Funeral,Comedy,Drama,NA,Frank Oz,2007,497,,,,,,,,,,,,,,
19839492,17.151293,127,8900000,7.5,0.3,0.3,1,0,0,0,0,0,0,0,0,1,Emmanuelle Riva,86837,Amour,Drama,Romance,NA,Michael Haneke,2012,400,,,,,,,,,,,,,,
4100000,15.079993,93,8900000,5.6,0.4,0.1,0,0,0,0,1,0,0,0,1,0,Jeffrey Dean Morgan,336004,Heist,Crime,Action,Thriller,Scott Mann,2015,318,,,,,,,,,,,,,,
43528634,40.28709,100,8500000,6.8,0.3,0.1,0,0,0,0,0,0,1,0,0,1,Mae Whitman,272693,The DUFF,Romance,Comedy,NA,Ari Sandel,2015,1322,,,,,,,,,,,,,,
38697217,89.095538,117,8500000,7.6,0.2,0.1,0,0,0,0,1,0,0,0,1,0,Jake Gyllenhaal,242582,Nightcrawler,Crime,Drama,Thriller,Dan Gilroy,2014,3395,,,,,,,,,,,,,,
34411240,4.844451,84,8500000,5,0.5,0.1,1,0,0,0,0,0,0,0,1,0,Jesse Bradford,20616,Swimfan,Drama,Thriller,NA,John Polson,2002,70,,,,,,,,,,,,,,
22456509,11.436405,96,8500000,5.6,0.1,0.1,0,1,0,0,0,0,0,0,0,1,Paula Patton,175528,Baggage Claim,Comedy,NA,NA,David E. Talbert,2013,85,,,,,,,,,,,,,,
19125401,8.775844,119,8500000,6.4,0,0.1,0,0,0,1,0,0,0,0,1,0,Benicio del Toro,1619,The Way of the Gun,Action,Crime,Drama,Christopher McQuarrie,2000,100,,,,,,,,,,,,,,
15861566,9.452808,120,8500000,6.5,0.4,0.1,1,0,0,0,0,0,0,0,1,0,Nate Parker,339408,The Birth of a Nation,Drama,NA,NA,Nate Parker,2016,178,,,,,,,,,,,,,,
8936663,9.029489,98,8500000,6,0.1,0.1,0,0,1,0,0,0,0,0,1,0,Tony Jaa,16353,Ong Bak 2,Adventure,Action,Thriller,NA,2008,152,,,,,,,,,,,,,,
5001655,2.62082,104,8500000,5.1,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Kevin Heffernan,11217,Club Dread,Comedy,Horror,NA,Jay Chandrasekhar,2004,107,,,,,,,,,,,,,,
4440055,9.230073,119,8500000,6.8,0.7,0.3,1,0,0,0,0,0,0,0,0,1,Abbie Cornish,29963,Bright Star,Drama,Romance,NA,Jane Campion,2009,107,,,,,,,,,,,,,,
3.00E+07,7.973109,171,8250000,7,0.1,0.1,1,0,0,0,0,0,0,0,1,0,Robert Taylor,11620,Quo Vadis,Drama,History,Romance,NA,1951,63,,,,,,,,,,,,,,
286214286,37.960289,174,8200000,7.4,0.3,0.1,1,0,0,0,0,0,0,0,0,1,Julie Andrews,15121,The Sound of Music,Drama,Family,Music,Robert Wise,1965,941,,,,,,,,,,,,,,
80035402,25.03414,107,8200000,6.4,0.2,0.1,1,0,0,0,0,0,0,0,1,0,Kevin Bacon,1788,Footloose,Drama,Family,Music,Herbert Ross,1984,505,,,,,,,,,,,,,,
4.30E+07,26.356697,111,8.00E+06,7.2,0.2,0.1,0,0,0,0,1,0,0,0,1,0,Clint Eastwood,10734,Escape from Alcatraz,Crime,Drama,NA,Don Siegel,1979,561,,,,,,,,,,,,,,
2.00E+07,0.709143,149,8.00E+06,6.5,0.1,0.1,0,1,0,0,0,0,0,0,0,1,Shirley MacLaine,42618,Sweet Charity,Comedy,Drama,Music,Bob Fosse,1969,15,,,,,,,,,,,,,,
441306145,47.584643,122,8.00E+06,7.5,0.2,0.1,1,0,0,0,0,0,0,0,0,1,Linda Blair,9552,The Exorcist,Drama,Horror,Thriller,William Friedkin,1973,2005,,,,,,,,,,,,,,
213928762,121.463076,154,8.00E+06,8.3,0.3,0.1,0,0,0,0,0,0,0,1,1,0,John Travolta,680,Pulp Fiction,Thriller,Crime,NA,Quentin Tarantino,1994,8428,,,,,,,,,,,,,,
100523181,14.793177,102,8.00E+06,7.5,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Greg Kinnear,773,Little Miss Sunshine,Comedy,Drama,NA,NA,2006,1686,,,,,,,,,,,,,,
90815558,28.456572,126,8.00E+06,6.9,0.3,0.1,1,0,0,0,0,0,0,0,1,0,Ralph Macchio,1885,The Karate Kid,Drama,NA,NA,John G. Avildsen,1984,891,,,,,,,,,,,,,,
74952305,45.395839,92,8.00E+06,6.7,0.2,0.1,0,1,0,0,0,0,0,0,0,1,Emma Stone,37735,Easy A,Comedy,NA,NA,Will Gluck,2010,2210,,,,,,,,,,,,,,
69821334,21.735068,111,8.00E+06,6.1,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Tom Hanks,2619,Splash,Comedy,Fantasy,Romance,Ron Howard,1984,321,,,,,,,,,,,,,,
63464861,35.735689,104,8.00E+06,7.3,0.4,0.1,0,1,0,0,0,0,0,0,1,0,Mark Ruffalo,198277,Begin Again,Comedy,Music,Romance,John Carney,2013,1254,,,,,,,,,,,,,,
60378584,19.683187,110,8.00E+06,7,0.1,0.1,0,0,0,0,1,0,0,0,0,1,Charlize Theron,504,Monster,Crime,Drama,NA,Patty Jenkins,2003,485,,,,,,,,,,,,,,
52287414,51.109279,89,8.00E+06,7.8,0.4,0.1,0,0,0,0,1,0,0,0,1,0,Wil Wheaton,235,Stand by Me,Crime,Drama,NA,Rob Reiner,1986,1522,,,,,,,,,,,,,,
41400000,12.439495,101,8.00E+06,7.1,0.1,0.1,1,0,0,0,0,0,0,0,0,0,Keisha Castle-Hughes,1088,Whale Rider,Drama,Family,NA,Niki Caro,2003,111,,,,,,,,,,,,,,
39187783,33.372828,100,8.00E+06,7,0.2,0.1,0,1,0,0,0,0,0,0,1,0,Joseph Gordon-Levitt,40807,50/50,Comedy,Drama,NA,Jonathan Levine,2011,1261,,,,,,,,,,,,,,
29010817,13.987772,97,8.00E+06,5.2,0.5,0.2,0,1,0,0,0,0,0,0,0,1,RenÃ©e Zellweger,14536,New in Town,Comedy,NA,NA,Jonas Elmer,2009,99,,,,,,,,,,,,,,
27362712,3.501158,109,8.00E+06,7,0,0,0,1,0,0,0,0,0,0,0,1,Sanaa Lathan,37964,Brown Sugar,Comedy,Romance,NA,Rick Famuyiwa,2002,31,,,,,,,,,,,,,,
27187653,9.548391,163,8.00E+06,6.9,0.4,0.2,1,0,0,0,0,0,0,0,0,1,Judy Davis,15927,A Passage to India,Drama,Adventure,History,David Lean,1984,67,,,,,,,,,,,,,,
26049082,37.821106,94,8.00E+06,6.1,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Zac Efron,225565,That Awkward Moment,Comedy,Romance,NA,Tom Gormican,2014,1004,,,,,,,,,,,,,,
23563727,6.39503,116,8.00E+06,6.9,0.1,0.1,1,0,0,0,0,0,0,0,1,0,Terrence Howard,10476,Hustle & Flow,Drama,NA,NA,Craig Brewer,2005,99,,,,,,,,,,,,,,
22593409,4.482714,91,8.00E+06,5.8,0.3,0.1,1,0,0,0,0,0,0,0,0,1,Melissa Joan Hart,14429,Drive Me Crazy,Drama,Comedy,Romance,John Schultz,1999,62,,,,,,,,,,,,,,
18948425,4.932893,112,8.00E+06,6.7,0.5,0.1,1,0,0,0,0,0,0,0,0,1,Keke Palmer,13751,Akeelah and the Bee,Drama,NA,NA,Doug Atchison,2006,81,,,,,,,,,,,,,,
18124262,7.235794,129,8.00E+06,7,0.2,0.1,0,1,0,0,0,0,0,0,1,0,Jim Broadbent,44009,Another Year,Comedy,Drama,NA,Mike Leigh,2010,97,,,,,,,,,,,,,,
17460020,7.894489,82,8.00E+06,6.4,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Dave Chappelle,9490,Half Baked,Comedy,Crime,NA,Tamra Davis,1998,177,,,,,,,,,,,,,,
16856124,9.799177,93,8.00E+06,6.1,0.3,0.3,1,0,0,0,0,0,0,0,0,1,Jennifer Aniston,9962,The Good Girl,Drama,Comedy,Romance,Miguel Arteta,2002,181,,,,,,,,,,,,,,
12671300,5.069095,116,8.00E+06,6.5,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Patrick Huard,15049,Bon Cop Bad Cop,Action,Comedy,Crime,Erik Canuel,2006,42,,,,,,,,,,,,,,
10848783,14.652342,92,8.00E+06,5.7,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Jason Bateman,12569,Extract,Comedy,NA,NA,Mike Judge,2009,192,,,,,,,,,,,,,,
10629321,13.517017,118,8.00E+06,5.9,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Sean Patrick Flanery,22821,The Boondock Saints II: All Saints Day,Action,Thriller,Crime,Troy Duffy,2009,261,,,,,,,,,,,,,,
10130000,11.837067,104,8.00E+06,5.7,0.2,0.1,0,1,0,0,0,0,0,0,0,1,Aimee Teegarden,51588,Prom,Comedy,NA,NA,Joe Nussbaum,2011,134,,,,,,,,,,,,,,
8279017,5.93923,92,8.00E+06,6.6,0.1,0.1,1,0,0,0,0,0,0,0,1,0,John Malkovich,10873,Shadow of the Vampire,Drama,Horror,NA,E. Elias Merhige,2000,148,,,,,,,,,,,,,,
6739141,8.708229,95,8.00E+06,5.7,0.3,0.2,0,0,0,1,0,0,0,0,1,0,Christopher Lambert,12088,Fortress,Action,Thriller,Science Fiction,Stuart Gordon,1992,168,,,,,,,,,,,,,,
6491240,13.143045,101,8.00E+06,6.9,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Keir Gilchrist,43923,It's Kind of a Funny Story,Comedy,Drama,NA,NA,2010,672,,,,,,,,,,,,,,
5634828,7.802245,113,8.00E+06,6.2,0.1,0.2,1,0,0,0,0,0,0,0,0,1,Glenn Close,73873,Albert Nobbs,Drama,NA,NA,Rodrigo GarcÃ­a,2011,132,,,,,,,,,,,,,,
3453043,10.791954,98,8.00E+06,6.4,0.7,0.2,0,0,0,1,0,0,0,0,1,0,Bill Nighy,44147,Wild Target,Action,Comedy,NA,Jonathan Lynn,2010,215,,,,,,,,,,,,,,
3432342,3.03091,99,8.00E+06,6.7,0.9,0.2,0,1,0,0,0,0,0,0,1,0,RÃ©my Girard,11042,Les Invasions barbares,Comedy,Crime,Drama,Denys Arcand,2003,77,,,,,,,,,,,,,,
2275557,8.403859,79,8.00E+06,5.7,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Dolph Lundgren,13154,Showdown in Little Tokyo,Action,Thriller,NA,Mark L. Lester,1991,95,,,,,,,,,,,,,,
2019009,0.983484,124,8.00E+06,6.1,0,0.1,1,0,0,0,0,0,0,0,1,0,Roy Dupuis,49081,Maurice Richard,Drama,NA,NA,Charles BinamÃ©,2005,17,,,,,,,,,,,,,,
1997807,0.034259,126,8.00E+06,7,0,0,0,0,1,0,0,0,0,0,0,1,Mary Elizabeth Mastrantonio,62676,Limbo,Adventure,Drama,Thriller,John Sayles,1999,17,,,,,,,,,,,,,,
1477676,13.944645,80,8.00E+06,7.3,0.3,0.4,0,0,1,0,0,0,0,0,0,0,BÃ©atrice Bonifassi,9662,Les triplettes de Belleville,Adventure,Animation,Comedy,Sylvain Chomet,2003,231,,,,,,,,,,,,,,
852872,7.433574,112,8.00E+06,5.9,0.1,0.1,1,0,0,0,0,0,0,0,1,0,Edward Norton,7870,Down in the Valley,Drama,Romance,NA,David Jacobson,2005,63,,,,,,,,,,,,,,
589304,8.717235,106,8.00E+06,6.7,0.1,0.1,1,0,0,0,0,0,0,0,1,0,Jared Leto,26306,Prefontaine,Drama,Romance,NA,Steve James,1997,21,,,,,,,,,,,,,,
529766,6.932221,116,8.00E+06,6.7,0.1,0.1,1,0,0,0,0,0,0,0,1,0,Andy GarcÃ­a,400,Things to Do in Denver When You're Dead,Drama,Crime,NA,Gary Fleder,1995,85,,,,,,,,,,,,,,
458232,4.090382,99,8.00E+06,5.8,0.1,0.1,1,0,0,0,0,0,0,0,1,0,Alec Baldwin,13072,Brooklyn Rules,Drama,Action,Thriller,Michael Corrente,2007,18,,,,,,,,,,,,,,
426224,5.244518,91,8.00E+06,6.6,0.3,0.1,0,0,0,0,0,0,1,0,0,0,Billy Connolly,10288,Fido,Romance,Comedy,Drama,Andrew Currie,2006,135,,,,,,,,,,,,,,
143451,3.942464,107,8.00E+06,6.3,0.1,0.1,0,0,0,1,0,0,0,0,1,0,James Marsden,13197,10th & Wolf,Action,Crime,Drama,Robert Moresco,2006,24,,,,,,,,,,,,,,
53086,6.500835,112,8.00E+06,5.1,0.3,0.3,1,0,0,0,0,0,0,0,0,1,Jennifer Connelly,251321,Aloft,Drama,NA,NA,Claudia Llosa,2014,41,,,,,,,,,,,,,,
22441323,11.000654,102,7800000,6.4,0.6,0.2,0,0,0,0,0,0,0,1,0,1,Charlotte Rampling,302,Swimming Pool,Thriller,Crime,NA,FranÃ§ois Ozon,2003,153,,,,,,,,,,,,,,
4.60E+07,3.353176,159,7700000,7.2,0.1,0.1,0,0,0,0,0,0,1,0,1,0,Ranbir Kapoor,185008,Yeh Jawaani Hai Deewani,Romance,NA,NA,Ayan Mukherjee,2013,79,,,,,,,,,,,,,,
1072602,7.554799,123,7700000,5.9,1.1,0.3,1,0,0,0,0,0,0,0,1,0,Gerard Butler,101173,Coriolanus,Drama,Thriller,NA,Ralph Fiennes,2011,131,,,,,,,,,,,,,,
1.90E+07,25.281197,107,7500000,7.5,0.1,0.1,1,0,0,0,0,0,0,0,0,0,JÃ¼rgen Vogel,7735,Die Welle,Drama,Thriller,NA,Dennis Gansel,2008,841,,,,,,,,,,,,,,
231411584,19.782725,96,7500000,7,0.2,0.1,0,1,0,0,0,0,0,0,0,1,Ellen Page,7326,Juno,Comedy,Drama,Romance,Jason Reitman,2007,2244,,,,,,,,,,,,,,
145793296,19.585801,99,7500000,7,0.2,0.1,0,1,0,0,0,0,0,0,1,0,Morgan Freeman,403,Driving Miss Daisy,Comedy,Drama,NA,Bruce Beresford,1989,350,,,,,,,,,,,,,,
60722734,45.610993,95,7500000,7.2,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Joseph Gordon-Levitt,19913,(500) Days of Summer,Comedy,Drama,Romance,Marc Webb,2009,2904,,,,,,,,,,,,,,
32392047,17.318839,91,7500000,6.5,0.2,0.1,0,0,0,0,1,0,0,0,1,0,Jackie Chan,33542,ç´…ç•ªå€,Crime,Action,Comedy,Stanley Tong,1995,240,,,,,,,,,,,,,,
26096852,16.990308,100,7500000,6.8,0.1,0.2,1,0,0,0,0,0,0,0,0,1,Carey Mulligan,24684,An Education,Drama,Romance,NA,Lone Scherfig,2009,409,,,,,,,,,,,,,,
4245870,1.369528,102,7500000,4.5,0,0.1,0,1,0,0,0,0,0,0,1,0,Paul Gross,34341,Men with Brooms,Comedy,NA,NA,Paul Gross,2002,7,,,,,,,,,,,,,,
3347647,0.571663,110,7500000,6.1,0,0,1,0,0,0,0,0,0,0,1,0,Sam Hennings,36046,The Work and the Glory,Drama,Romance,NA,Russell Holt,2004,7,,,,,,,,,,,,,,
1.70E+07,3.246903,193,7400000,6.1,0.2,0.1,1,0,0,0,0,0,0,0,1,0,Shah Rukh Khan,14395,à¤•à¤­à¥€ à¤…à¤²à¤µà¤¿à¤¦à¤¾ à¤¨à¤¾ à¤•à¤¹à¤¨à¤¾,Drama,Romance,NA,Karan Johar,2006,42,,,,,,,,,,,,,,
21817298,36.173598,136,7400000,7,1.9,0.4,1,0,0,0,0,0,0,0,0,1,Kirsten Dunst,62215,Melancholia,Drama,Science Fiction,NA,Lars von Trier,2011,885,,,,,,,,,,,,,,
10329747,16.829837,103,7300000,6.7,0.3,0.1,0,0,0,0,0,0,0,1,1,0,Michael Caine,25941,Harry Brown,Thriller,Crime,Drama,Daniel Barber,2009,348,,,,,,,,,,,,,,
116019547,34.634181,120,7200000,6.3,0.3,0.2,0,0,1,0,0,0,0,0,1,0,Sean Connery,681,Diamonds Are Forever,Adventure,Action,Thriller,Guy Hamilton,1971,553,,,,,,,,,,,,,,
167221571,35.897151,110,7.00E+06,6.1,0.2,0.1,1,0,0,0,0,0,0,0,1,0,Channing Tatum,77930,Magic Mike,Drama,Comedy,NA,Steven Soderbergh,2012,1040,,,,,,,,,,,,,,
161777836,30.465138,121,7.00E+06,6.4,0.3,0.1,0,0,1,0,0,0,0,0,1,0,Roger Moore,253,Live and Let Die,Adventure,Action,Thriller,Guy Hamilton,1973,533,,,,,,,,,,,,,,
116700000,17.681707,121,7.00E+06,7.1,0.4,0.3,1,0,0,0,0,0,0,0,0,1,Holly Hunter,713,The Piano,Drama,Romance,NA,Jane Campion,1993,281,,,,,,,,,,,,,,
97572000,30.214716,125,7.00E+06,6.3,0.3,0.2,0,0,1,0,0,0,0,0,1,0,Roger Moore,682,The Man with the Golden Gun,Adventure,Action,Thriller,Guy Hamilton,1974,524,,,,,,,,,,,,,,
54600000,17.717681,93,7.00E+06,6.8,0.7,0.4,1,0,0,0,0,0,0,0,1,0,David Strathairn,3291,"Good Night, and Good Luck.",Drama,History,NA,George Clooney,2005,273,,,,,,,,,,,,,,
49084830,17.434862,114,7.00E+06,6.8,0.7,0.2,0,0,0,0,1,0,0,0,1,0,Philip Seymour Hoffman,398,Capote,Crime,Drama,NA,Bennett Miller,2005,384,,,,,,,,,,,,,,
48126384,49.517264,109,7.00E+06,7.2,0.7,0.1,0,0,0,0,1,0,0,0,1,0,Jake Gyllenhaal,77016,End of Watch,Crime,Drama,Thriller,David Ayer,2012,1170,,,,,,,,,,,,,,
39462438,17.697042,112,7.00E+06,6.8,0.3,0.1,1,0,0,0,0,0,0,0,1,0,Jeff Bridges,25196,Crazy Heart,Drama,Music,Romance,Scott Cooper,2009,274,,,,,,,,,,,,,,
34266564,45.310443,102,7.00E+06,7.3,0.3,0.2,0,0,0,0,0,0,0,1,1,0,Christian Bale,1359,American Psycho,Thriller,Drama,Crime,Mary Harron,2000,2066,,,,,,,,,,,,,,
31430334,23.612409,105,7.00E+06,6.6,0.5,0.3,0,1,0,0,0,0,0,0,1,0,Michael Stuhlbarg,12573,A Serious Man,Comedy,Drama,NA,NA,2009,483,,,,,,,,,,,,,,
29385320,3.721858,192,7.00E+06,7.4,0.1,0.1,1,0,0,0,0,0,0,0,1,0,Shah Rukh Khan,4251,Veer-Zaara,Drama,Romance,NA,Yash Chopra,2004,64,,,,,,,,,,,,,,
25405445,25.511217,104,7.00E+06,6.8,0.2,0.1,0,0,0,0,0,0,0,1,1,0,Antonio Banderas,8068,Desperado,Thriller,Action,Crime,Robert Rodriguez,1995,881,,,,,,,,,,,,,,
20256975,6.872784,96,7.00E+06,4.9,0.2,0.1,0,0,0,1,0,0,0,0,0,0,Carl Weathers,10117,Action Jackson,Action,Adventure,Comedy,Craig R. Baxley,1988,50,,,,,,,,,,,,,,
14702438,5.500324,92,7.00E+06,6.3,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Ben Stiller,2074,Flirting with Disaster,Comedy,Romance,NA,David O. Russell,1996,66,,,,,,,,,,,,,,
14618727,8.079046,116,7.00E+06,7,0.5,0.1,0,0,0,0,0,0,1,0,0,1,Gugu Mbatha-Raw,241771,Beyond the Lights,Romance,Drama,NA,Gina Prince-Bythewood,2014,139,,,,,,,,,,,,,,
14011454,2.772178,97,7.00E+06,6.2,0.1,0.1,1,0,0,0,0,0,0,0,1,0,Omar Epps,22314,In Too Deep,Drama,Action,Thriller,Michael Rymer,1999,17,,,,,,,,,,,,,,
10229331,2.453459,93,7.00E+06,5.3,0.1,0.1,0,0,0,1,0,0,0,0,1,0,Dr. Dre,13408,The Wash,Action,Comedy,NA,DJ Pooh,2001,26,,,,,,,,,,,,,,
8900000,8.591387,97,7.00E+06,6.9,0.2,0.2,0,0,1,0,0,0,0,0,1,0,Ben Browder,13001,Stargate: The Ark of Truth,Adventure,Science Fiction,NA,Robert C. Cooper,2008,140,,,,,,,,,,,,,,
